-36.194160918266,-4.27319371027798,0.8999820383074033,0.0,0.0,-0.10907094474464007,0.9940339677357669,4.980709548106545,2.0000110195716947,1.7999640766148066
-34.774322729259275,-4.396909931417586,0.8999597012739171,0.0,0.0,-0.10907094474464007,0.9940339677357669,4.9602683904114215,2.0000147055935584,1.7999194025478342
-33.77908641623452,-4.481489349983779,0.8999469293841518,0.0,0.0,-0.10963925760316517,0.9939714448575607,4.939141091138751,1.9999840891680458,1.7998938587683035
-32.84469987371682,-4.536779343401283,0.8999299930646701,0.0,0.0,-0.10982474598412865,0.9939509671857669,4.916948449776437,1.9999713825520147,1.7998599861293403
-31.948931299353106,-4.5892118446139705,0.8999045645917846,0.0,0.0,-0.110457128250851,0.9938808896535717,4.896613770947377,1.9999509977508916,1.7998091291835692
-31.0600974207834,-4.618953189881711,0.8998741548507777,0.0,0.0,-0.11075475837469952,0.9938477667617722,4.875287047961375,1.9999820820347345,1.7997483097015554
-30.103393906048403,-4.657952192299556,0.8998340744859045,0.0,0.0,-0.11079346226075969,0.993843452823569,4.8559553775695266,2.000005498259216,1.799668148971809
-29.115492754489477,-4.688629251343125,0.8998171543581666,0.0,0.0,-0.11105984782305403,0.9938137200710806,4.834393170502012,2.0000113902830843,1.7996343087163331
-27.893635272171313,-5.071745144628543,0.8997644069301841,0.0,0.0,-0.029925122973754194,0.999552143219655,4.838572311395695,2.0000266907849826,1.7995288138603682
-26.957250957247627,-5.141101835858876,0.8996401442596828,0.0,0.0,-0.011874322303648122,0.9999294977496309,4.870789872503004,2.0001243848333554,1.7992802885193655
-25.877533296926728,-5.1718137156199075,0.8995046690915004,0.0,0.0,-0.004454180393823587,0.9999900800893073,4.902526409885142,2.000159187165013,1.7990093381830008
-24.917247527923244,-5.191983056275403,0.8993268960923704,0.0,0.0,-0.001596270675536838,0.9999987259591536,4.953424651189059,2.0002811746023585,1.7986537921847408
-23.628899685288676,-5.181672935715613,0.8991802840735017,0.0,0.0,-0.0010793489709053886,0.9999994175027298,5.006917950795389,2.000309630826876,1.7983605681470034
-22.617817510469113,-5.178500349853808,0.8989984236415126,0.0,0.0,-0.0008114416303299846,0.9999996707811861,5.073438408925403,2.000358685041352,1.7979968472830252
-21.69297060482666,-5.1817974073921205,0.8988091215129808,0.0,0.0,-0.00022793028819802184,0.9999999740238915,5.13491674875499,2.0004342593922946,1.7976182430259615
-20.579268988825653,-5.179362339957169,0.8986317291447263,0.0,0.0,0.00013839500163960165,0.9999999904234117,5.1884563786786915,2.000457777815015,1.7972634582894527
-19.46357378029315,-5.169693793082838,0.8984308715447684,0.0,0.0,0.0003951541625068679,0.9999999219265909,5.2375743881647185,2.0005508184939798,1.7968617430895368
-18.4285754269904,-5.159541823644375,0.898186211994058,0.0,0.0,0.0008980829418220822,0.9999995967234335,5.283563547162383,2.000739186888485,1.796372423988116
-17.36032002194433,-5.154711988681918,0.8978562201447586,0.0,0.0,0.0013326109350062481,0.9999991120736538,5.336560889481683,2.0009113040347364,1.7957124402895173
-16.298572686958405,-5.1472778661574985,0.8975580030842452,0.0,0.0,0.0015246656265595143,0.9999988376966881,5.404845375217882,2.0011303094226482,1.7951160061684903
-15.15477317637209,-5.136289597690185,0.8973094068595315,0.0,0.0,0.0016567370250270316,0.9999986276102732,5.455265090369148,2.0013690778796187,1.794618813719063
-14.04296103146232,-5.126171741266829,0.8970242726793682,0.0,0.0,0.0015205029359690089,0.9999988440347427,5.4837323239659925,2.0016534425653405,1.7940485453587365
-13.044377307217228,-5.117876288314468,0.8966498417701991,0.0,0.0,0.001964423712382888,0.9999980705178777,5.522459586246093,2.0019233097294946,1.7932996835403983
-12.062822043857103,-5.101519905654246,0.8962672887555114,0.0,0.0,0.0018188003546769644,0.999998345981267,5.542453061289151,2.002158378701465,1.7925345775110229
-11.208051323051887,-5.097945555727693,0.8959303134242648,0.0,0.0,0.002353141312308255,0.9999972313591494,5.577781050748567,2.002351124622091,1.7918606268485295
