-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
-110.243682861328,-0.000402152974857017,-0.019672317430377,4.30733618777461E-05,-3.7879358654308E-05,-0.711059141623174,0.703132202237925,-67.206413269043,58.1943206787109,0.00423973053693771,-3.99872255735587E-06,-7.54047204308966E-07,-0.00520750293670175,0.999986440856378
